KKSBusher	KKSNVnpp	name	Unit
YC00X53X04B1_P	10JKS22FX053XQ04	SVRD53_level4	MW/m
YC00X53X05B1_P	10JKS22FX053XQ05	SVRD53_level5	MW/m
YC00X53X06B1_P	10JKS22FX053XQ06	SVRD53_level6	MW/m
YC00X53X07B1_P	10JKS22FX053XQ07	SVRD53_level7	MW/m
YC00X54X01B1_P	10JKS22FX054XQ01	SVRD54_level1	MW/m
YC00X54X02B1_P	10JKS22FX054XQ02	SVRD54_level2	MW/m
YC00X54X03B1_P	10JKS22FX054XQ03	SVRD54_level3	MW/m
YC00X54X04B1_P	10JKS22FX054XQ04	SVRD54_level4	MW/m
YC00X54X05B1_P	10JKS22FX054XQ05	SVRD54_level5	MW/m
YC00X54X06B1_P	10JKS22FX054XQ06	SVRD54_level6	MW/m
YC00X54X07B1_P	10JKS22FX054XQ07	SVRD54_level7	MW/m
